Tên_mặt_hàng,Ngày(int),Giá,Ngày
Cam sành,391,24000.0,2022-01-30
Cam sành,398,24000.0,2022-02-06
Cam sành,405,24000.0,2022-02-13
Cam sành,412,24000.0,2022-02-20
Cam sành,419,24000.0,2022-02-27
Cam sành,426,24000.0,2022-03-06
Cam sành,433,24000.0,2022-03-13
Cam sành,440,24000.0,2022-03-20
Cam sành,447,24000.0,2022-03-27
Cam sành,454,24000.0,2022-04-03
Cam sành,461,24000.0,2022-04-10
Cam sành,468,24000.0,2022-04-17
Cam sành,475,24000.0,2022-04-24
Cam sành,482,24000.0,2022-05-01
Cam sành,489,24000.0,2022-05-08
Cam sành,496,24000.0,2022-05-15
Cam sành,503,24000.0,2022-05-22
Cam sành,510,24000.0,2022-05-29
Cam sành,517,24000.0,2022-06-05
Cam sành,524,24000.0,2022-06-12
Cam sành,531,24000.0,2022-06-19
Cam sành,538,24000.0,2022-06-26
Cam sành,545,24000.0,2022-07-03
Cam sành,552,24000.0,2022-07-10
Cam sành,559,24000.0,2022-07-17
Cam sành,566,24000.0,2022-07-24
Cam sành,573,24000.0,2022-07-31
Cam sành,580,24000.0,2022-08-07
Cam sành,587,24000.0,2022-08-14
Cam sành,594,24000.0,2022-08-21
Cam sành,601,24000.0,2022-08-28
Cam sành,608,24000.0,2022-09-04
Cam sành,615,24000.0,2022-09-11
Cam sành,622,24000.0,2022-09-18
Cam sành,629,24000.0,2022-09-25
Cam sành,636,24000.0,2022-10-02
Cam sành,643,24000.0,2022-10-09
Cam sành,650,24000.0,2022-10-16
Cam sành,657,24000.0,2022-10-23
Cam sành,664,24000.0,2022-10-30
Cam sành,671,24000.0,2022-11-06
Cam sành,678,24000.0,2022-11-13
Cam sành,685,24000.0,2022-11-20
Cam sành,692,24000.0,2022-11-27
Cam sành,699,24000.0,2022-12-04
Cam sành,706,24000.0,2022-12-11
Cam sành,713,24000.0,2022-12-18
Cam sành,720,24000.0,2022-12-25
Cam sành,727,24000.0,2023-01-01
Cam sành,734,24000.0,2023-01-08
Cam sành,741,24000.0,2023-01-15
Cam sành,748,24000.0,2023-01-22
Cam sành,755,24000.0,2023-01-29
Cam sành,762,24000.0,2023-02-05
Cam sành,769,24000.0,2023-02-12
Cam sành,776,24000.0,2023-02-19
Cam sành,783,24000.0,2023-02-26
Cam sành,790,24000.0,2023-03-05
Cam sành,797,24000.0,2023-03-12
Cam sành,804,24000.0,2023-03-19
Cam sành,811,24000.0,2023-03-26
Cam sành,818,24000.0,2023-04-02
Cam sành,825,24000.0,2023-04-09
Cam sành,832,24000.0,2023-04-16
Cam sành,839,24000.0,2023-04-23
Cam sành,846,24000.0,2023-04-30
Cam sành,853,24000.0,2023-05-07
Cam sành,860,24000.0,2023-05-14
Cam sành,867,24000.0,2023-05-21
Cam sành,874,24000.0,2023-05-28
Cam sành,881,24000.0,2023-06-04
Cam sành,888,24000.0,2023-06-11
Cam sành,895,24000.0,2023-06-18
Cam sành,902,24000.0,2023-06-25
Cam sành,909,24000.0,2023-07-02
Cam sành,916,24000.0,2023-07-09
Cam sành,923,24000.0,2023-07-16
Cam sành,930,24000.0,2023-07-23
Cam sành,937,24000.0,2023-07-30
Cam sành,944,24000.0,2023-08-06
Cam sành,951,24000.0,2023-08-13
Cam sành,958,24000.0,2023-08-20
Cam sành,965,24000.0,2023-08-27
Cam sành,972,24000.0,2023-09-03
Cam sành,979,24000.0,2023-09-10
Cam sành,986,24000.0,2023-09-17
Cam sành,993,24000.0,2023-09-24
Cam sành,1000,24000.0,2023-10-01
Cam sành,1007,24000.0,2023-10-08
Cam sành,1014,24000.0,2023-10-15
Cam sành,1021,24000.0,2023-10-22
Cam sành,1028,24000.0,2023-10-29
Cam sành,1035,24000.0,2023-11-05
Cam sành,1042,24000.0,2023-11-12
Cam sành,1049,24000.0,2023-11-19
Cam sành,1056,24000.0,2023-11-26
Cam sành,1063,24000.0,2023-12-03
Cam sành,1070,24000.0,2023-12-10
Cam sành,1077,24000.0,2023-12-17
Cam sành,1084,24000.0,2023-12-24
Cam sành,1091,24000.0,2023-12-31
Cam sành,1098,24000.0,2024-01-07
Cam sành,1105,24000.0,2024-01-14
Cam sành,1112,24000.0,2024-01-21
Cam sành,1119,24000.0,2024-01-28
Cam sành,1126,24000.0,2024-02-04
Cam sành,1133,24000.0,2024-02-11
Cam sành,1140,24000.0,2024-02-18
Cam sành,1147,24000.0,2024-02-25
Cam sành,1154,24000.0,2024-03-03
Cam sành,1161,24000.0,2024-03-10
Cam sành,1168,24000.0,2024-03-17
Cam sành,1175,24000.0,2024-03-24
Cam sành,1182,24000.0,2024-03-31
Cam sành,1189,24000.0,2024-04-07
Cam sành,1196,24000.0,2024-04-14
Cam sành,1203,24000.0,2024-04-21
Cam sành,1210,24000.0,2024-04-28
Cam sành,1217,24000.0,2024-05-05
Cam sành,1224,24000.0,2024-05-12
Cam sành,1231,24000.0,2024-05-19
Cam sành,1238,24000.0,2024-05-26
Cam sành,1245,24000.0,2024-06-02
Cam sành,1252,24000.0,2024-06-09
Cam sành,1259,24000.0,2024-06-16
Cam sành,1266,24000.0,2024-06-23
Cam sành,1273,24000.0,2024-06-30
Cam sành,1280,24000.0,2024-07-07
Cam sành,1287,24000.0,2024-07-14
Cam sành,1294,24000.0,2024-07-21
Cam sành,1301,24000.0,2024-07-28
Cam sành,1308,24000.0,2024-08-04
Cam sành,1315,24000.0,2024-08-11
Cam sành,1322,24000.0,2024-08-18
Cam sành,1329,24000.0,2024-08-25
Cam sành,1336,24000.0,2024-09-01
Cam sành,1343,24000.0,2024-09-08
Cam sành,1350,24000.0,2024-09-15
Cam sành,1357,24000.0,2024-09-22
Cam sành,1364,24000.0,2024-09-29
Cam sành,1371,24000.0,2024-10-06
Cam sành,1378,24000.0,2024-10-13
Cam sành,1385,24000.0,2024-10-20
Cam sành,1392,24000.0,2024-10-27
Cam sành,1399,24000.0,2024-11-03
Cam sành,1406,24000.0,2024-11-10
Cam sành,1413,24000.0,2024-11-17
Cam sành,1420,24000.0,2024-11-24
Cam sành,1427,24000.0,2024-12-01
Cam sành,1434,24000.0,2024-12-08
Cam sành,1441,24000.0,2024-12-15
Cam sành,1448,24000.0,2024-12-22
Cam sành,1455,24000.0,2024-12-29
Cam sành,1462,24000.0,2025-01-05
Cam sành,1469,24000.0,2025-01-12
Cam sành,1476,24000.0,2025-01-19
Cam sành,1483,24000.0,2025-01-26
Cam sành,1490,24000.0,2025-02-02
Cam sành,1497,24000.0,2025-02-09
Cam sành,1504,24000.0,2025-02-16
Cam sành,1511,24000.0,2025-02-23
Cam sành,1518,24000.0,2025-03-02
Cam sành,1525,24000.0,2025-03-09
Cam sành,1532,24000.0,2025-03-16
Cam sành,1539,24000.0,2025-03-23
Cam sành,1546,24000.0,2025-03-30
Cam sành,1553,24000.0,2025-04-06
Cam sành,1560,24000.0,2025-04-13
Cam sành,1567,24000.0,2025-04-20
Cam sành,1574,24000.0,2025-04-27
Cam sành,1581,24000.0,2025-05-04
Cam sành,1588,24000.0,2025-05-11
Măng cụt,209,40000.0,2021-08-01
Măng cụt,216,40000.0,2021-08-08
Măng cụt,223,40000.0,2021-08-15
Măng cụt,230,40000.0,2021-08-22
Măng cụt,237,40000.0,2021-08-29
Măng cụt,244,40000.0,2021-09-05
Măng cụt,251,40000.0,2021-09-12
Măng cụt,258,40000.0,2021-09-19
Măng cụt,265,40000.0,2021-09-26
Măng cụt,272,40000.0,2021-10-03
Măng cụt,279,40000.0,2021-10-10
Măng cụt,286,40000.0,2021-10-17
Măng cụt,293,40000.0,2021-10-24
Măng cụt,300,40000.0,2021-10-31
Măng cụt,307,40000.0,2021-11-07
Măng cụt,314,40000.0,2021-11-14
Măng cụt,321,40000.0,2021-11-21
Măng cụt,328,40000.0,2021-11-28
Măng cụt,335,40000.0,2021-12-05
Măng cụt,342,40000.0,2021-12-12
Măng cụt,349,40000.0,2021-12-19
Măng cụt,356,40000.0,2021-12-26
Măng cụt,363,40000.0,2022-01-02
Măng cụt,370,40000.0,2022-01-09
Măng cụt,377,40000.0,2022-01-16
Măng cụt,384,40000.0,2022-01-23
Măng cụt,391,40000.0,2022-01-30
Măng cụt,398,40000.0,2022-02-06
Măng cụt,405,40000.0,2022-02-13
Măng cụt,412,40000.0,2022-02-20
Măng cụt,419,40000.0,2022-02-27
Măng cụt,426,40000.0,2022-03-06
Măng cụt,433,40000.0,2022-03-13
Măng cụt,440,40000.0,2022-03-20
Măng cụt,447,40000.0,2022-03-27
Măng cụt,454,40000.0,2022-04-03
Măng cụt,461,40000.0,2022-04-10
Măng cụt,468,40000.0,2022-04-17
Măng cụt,475,40000.0,2022-04-24
Măng cụt,482,40000.0,2022-05-01
Măng cụt,489,40000.0,2022-05-08
Măng cụt,496,40000.0,2022-05-15
Măng cụt,503,40000.0,2022-05-22
Măng cụt,510,40000.0,2022-05-29
Măng cụt,517,40000.0,2022-06-05
Măng cụt,524,40000.0,2022-06-12
Măng cụt,531,40000.0,2022-06-19
Măng cụt,538,40000.0,2022-06-26
Măng cụt,545,40000.0,2022-07-03
Măng cụt,552,40000.0,2022-07-10
Măng cụt,559,40000.0,2022-07-17
Măng cụt,566,40000.0,2022-07-24
Măng cụt,573,40000.0,2022-07-31
Măng cụt,580,40000.0,2022-08-07
Măng cụt,587,40000.0,2022-08-14
Măng cụt,594,40000.0,2022-08-21
Măng cụt,601,40000.0,2022-08-28
Măng cụt,608,40000.0,2022-09-04
Măng cụt,615,40000.0,2022-09-11
Măng cụt,622,40000.0,2022-09-18
Măng cụt,629,40000.0,2022-09-25
Măng cụt,636,40000.0,2022-10-02
Măng cụt,643,40000.0,2022-10-09
Măng cụt,650,40000.0,2022-10-16
Măng cụt,657,40000.0,2022-10-23
Măng cụt,664,40000.0,2022-10-30
Măng cụt,671,40000.0,2022-11-06
Măng cụt,678,40000.0,2022-11-13
Măng cụt,685,40000.0,2022-11-20
Măng cụt,692,40000.0,2022-11-27
Măng cụt,699,40000.0,2022-12-04
Măng cụt,706,40000.0,2022-12-11
Măng cụt,713,40000.0,2022-12-18
Măng cụt,720,40000.0,2022-12-25
Măng cụt,727,40000.0,2023-01-01
Măng cụt,734,40000.0,2023-01-08
Măng cụt,741,40000.0,2023-01-15
Măng cụt,748,40000.0,2023-01-22
Măng cụt,755,40000.0,2023-01-29
Măng cụt,762,40000.0,2023-02-05
Măng cụt,769,40000.0,2023-02-12
Măng cụt,776,40000.0,2023-02-19
Măng cụt,783,40000.0,2023-02-26
Măng cụt,790,40000.0,2023-03-05
Măng cụt,797,40000.0,2023-03-12
Măng cụt,804,40000.0,2023-03-19
Măng cụt,811,40000.0,2023-03-26
Măng cụt,818,40000.0,2023-04-02
Măng cụt,825,40000.0,2023-04-09
Măng cụt,832,40000.0,2023-04-16
Măng cụt,839,40000.0,2023-04-23
Măng cụt,846,40000.0,2023-04-30
Măng cụt,853,40000.0,2023-05-07
Măng cụt,860,40000.0,2023-05-14
Măng cụt,867,40000.0,2023-05-21
Măng cụt,874,40000.0,2023-05-28
Măng cụt,881,40000.0,2023-06-04
Măng cụt,888,40000.0,2023-06-11
Măng cụt,895,40000.0,2023-06-18
Măng cụt,902,40000.0,2023-06-25
Măng cụt,909,40000.0,2023-07-02
Măng cụt,916,40000.0,2023-07-09
Măng cụt,923,40000.0,2023-07-16
Măng cụt,930,40000.0,2023-07-23
Măng cụt,937,40000.0,2023-07-30
Măng cụt,944,40000.0,2023-08-06
Măng cụt,951,40000.0,2023-08-13
Măng cụt,958,40000.0,2023-08-20
Măng cụt,965,40000.0,2023-08-27
Măng cụt,972,40000.0,2023-09-03
Măng cụt,979,40000.0,2023-09-10
Măng cụt,986,40000.0,2023-09-17
Măng cụt,993,40000.0,2023-09-24
Măng cụt,1000,40000.0,2023-10-01
Măng cụt,1007,40000.0,2023-10-08
Măng cụt,1014,40000.0,2023-10-15
Măng cụt,1021,40000.0,2023-10-22
Măng cụt,1028,40000.0,2023-10-29
Măng cụt,1035,40000.0,2023-11-05
Măng cụt,1042,40000.0,2023-11-12
Măng cụt,1049,40000.0,2023-11-19
Măng cụt,1056,40000.0,2023-11-26
Măng cụt,1063,40000.0,2023-12-03
Măng cụt,1070,40000.0,2023-12-10
Măng cụt,1077,40000.0,2023-12-17
Măng cụt,1084,40000.0,2023-12-24
Măng cụt,1091,40000.0,2023-12-31
Măng cụt,1098,40000.0,2024-01-07
Măng cụt,1105,40000.0,2024-01-14
Măng cụt,1112,40000.0,2024-01-21
Măng cụt,1119,40000.0,2024-01-28
Măng cụt,1126,40000.0,2024-02-04
Măng cụt,1133,40000.0,2024-02-11
Măng cụt,1140,40000.0,2024-02-18
Măng cụt,1147,40000.0,2024-02-25
Măng cụt,1154,40000.0,2024-03-03
Măng cụt,1161,40000.0,2024-03-10
Măng cụt,1168,40000.0,2024-03-17
Măng cụt,1175,40000.0,2024-03-24
Măng cụt,1182,40000.0,2024-03-31
Măng cụt,1189,40000.0,2024-04-07
Măng cụt,1196,40000.0,2024-04-14
Măng cụt,1203,40000.0,2024-04-21
Măng cụt,1210,40000.0,2024-04-28
Măng cụt,1217,40000.0,2024-05-05
Măng cụt,1224,40000.0,2024-05-12
Măng cụt,1231,40000.0,2024-05-19
Măng cụt,1238,40000.0,2024-05-26
Măng cụt,1245,40000.0,2024-06-02
Măng cụt,1252,40000.0,2024-06-09
Măng cụt,1259,40000.0,2024-06-16
Măng cụt,1266,40000.0,2024-06-23
Măng cụt,1273,40000.0,2024-06-30
Măng cụt,1280,40000.0,2024-07-07
Măng cụt,1287,40000.0,2024-07-14
Măng cụt,1294,40000.0,2024-07-21
Măng cụt,1301,40000.0,2024-07-28
Măng cụt,1308,40000.0,2024-08-04
Măng cụt,1315,40000.0,2024-08-11
Măng cụt,1322,40000.0,2024-08-18
Măng cụt,1329,40000.0,2024-08-25
Măng cụt,1336,40000.0,2024-09-01
Măng cụt,1343,40000.0,2024-09-08
Măng cụt,1350,40000.0,2024-09-15
Măng cụt,1357,40000.0,2024-09-22
Măng cụt,1364,40000.0,2024-09-29
Măng cụt,1371,40000.0,2024-10-06
Măng cụt,1378,40000.0,2024-10-13
Măng cụt,1385,40000.0,2024-10-20
Măng cụt,1392,40000.0,2024-10-27
Măng cụt,1399,40000.0,2024-11-03
Măng cụt,1406,40000.0,2024-11-10
Măng cụt,1413,40000.0,2024-11-17
Măng cụt,1420,40000.0,2024-11-24
Măng cụt,1427,40000.0,2024-12-01
Măng cụt,1434,40000.0,2024-12-08
Măng cụt,1441,40000.0,2024-12-15
Măng cụt,1448,40000.0,2024-12-22
Măng cụt,1455,40000.0,2024-12-29
Măng cụt,1462,40000.0,2025-01-05
Măng cụt,1469,40000.0,2025-01-12
Măng cụt,1476,40000.0,2025-01-19
Măng cụt,1483,40000.0,2025-01-26
Măng cụt,1490,40000.0,2025-02-02
Măng cụt,1497,40000.0,2025-02-09
Măng cụt,1504,40000.0,2025-02-16
Măng cụt,1511,40000.0,2025-02-23
Măng cụt,1518,40000.0,2025-03-02
Măng cụt,1525,40000.0,2025-03-09
Măng cụt,1532,40000.0,2025-03-16
Măng cụt,1539,40000.0,2025-03-23
Măng cụt,1546,40000.0,2025-03-30
Măng cụt,1553,40000.0,2025-04-06
Măng cụt,1560,40000.0,2025-04-13
Măng cụt,1567,40000.0,2025-04-20
Măng cụt,1574,40000.0,2025-04-27
Măng cụt,1581,40000.0,2025-05-04
Măng cụt,1588,40000.0,2025-05-11
Mướp,160,15000.0,2021-06-13
Mướp,167,15000.0,2021-06-20
Mướp,174,15000.0,2021-06-27
Mướp,181,15000.0,2021-07-04
Mướp,188,15000.0,2021-07-11
Mướp,195,15000.0,2021-07-18
Mướp,202,15000.0,2021-07-25
Mướp,209,15000.0,2021-08-01
Mướp,216,15000.0,2021-08-08
Mướp,223,15000.0,2021-08-15
Mướp,230,15000.0,2021-08-22
Mướp,237,15000.0,2021-08-29
Mướp,244,15000.0,2021-09-05
Mướp,251,15000.0,2021-09-12
Mướp,258,15000.0,2021-09-19
Mướp,265,15000.0,2021-09-26
Mướp,272,15000.0,2021-10-03
Mướp,279,15000.0,2021-10-10
Mướp,286,15000.0,2021-10-17
Mướp,293,15000.0,2021-10-24
Mướp,300,15000.0,2021-10-31
Mướp,307,15000.0,2021-11-07
Mướp,314,15000.0,2021-11-14
Mướp,321,15000.0,2021-11-21
Mướp,328,15000.0,2021-11-28
Mướp,335,15000.0,2021-12-05
Mướp,342,15000.0,2021-12-12
Mướp,349,15000.0,2021-12-19
Mướp,356,15000.0,2021-12-26
Mướp,363,15000.0,2022-01-02
Mướp,370,15000.0,2022-01-09
Mướp,377,15000.0,2022-01-16
Mướp,384,15000.0,2022-01-23
Mướp,391,15000.0,2022-01-30
Mướp,398,15000.0,2022-02-06
Mướp,405,15000.0,2022-02-13
Mướp,412,15000.0,2022-02-20
Mướp,419,15000.0,2022-02-27
Mướp,426,15000.0,2022-03-06
Mướp,433,15000.0,2022-03-13
Mướp,440,15000.0,2022-03-20
Mướp,447,15000.0,2022-03-27
Mướp,454,15000.0,2022-04-03
Mướp,461,15000.0,2022-04-10
Mướp,468,15000.0,2022-04-17
Mướp,475,15000.0,2022-04-24
Mướp,482,15000.0,2022-05-01
Mướp,489,15000.0,2022-05-08
Mướp,496,15000.0,2022-05-15
Mướp,503,15000.0,2022-05-22
Mướp,510,15000.0,2022-05-29
Mướp,517,15000.0,2022-06-05
Mướp,524,15000.0,2022-06-12
Mướp,531,15000.0,2022-06-19
Mướp,538,15000.0,2022-06-26
Mướp,545,15000.0,2022-07-03
Mướp,552,15000.0,2022-07-10
Mướp,559,15000.0,2022-07-17
Mướp,566,15000.0,2022-07-24
Mướp,573,15000.0,2022-07-31
Mướp,580,15000.0,2022-08-07
Mướp,587,15000.0,2022-08-14
Mướp,594,15000.0,2022-08-21
Mướp,601,15000.0,2022-08-28
Mướp,608,15000.0,2022-09-04
Mướp,615,15000.0,2022-09-11
Mướp,622,15000.0,2022-09-18
Mướp,629,15000.0,2022-09-25
Mướp,636,15000.0,2022-10-02
Mướp,643,15000.0,2022-10-09
Mướp,650,15000.0,2022-10-16
Mướp,657,15000.0,2022-10-23
Mướp,664,15000.0,2022-10-30
Mướp,671,15000.0,2022-11-06
Mướp,678,15000.0,2022-11-13
Mướp,685,15000.0,2022-11-20
Mướp,692,15000.0,2022-11-27
Mướp,699,15000.0,2022-12-04
Mướp,706,15000.0,2022-12-11
Mướp,713,15000.0,2022-12-18
Mướp,720,15000.0,2022-12-25
Mướp,727,15000.0,2023-01-01
Mướp,734,15000.0,2023-01-08
Mướp,741,15000.0,2023-01-15
Mướp,748,15000.0,2023-01-22
Mướp,755,15000.0,2023-01-29
Mướp,762,15000.0,2023-02-05
Mướp,769,15000.0,2023-02-12
Mướp,776,15000.0,2023-02-19
Mướp,783,15000.0,2023-02-26
Mướp,790,15000.0,2023-03-05
Mướp,797,15000.0,2023-03-12
Mướp,804,15000.0,2023-03-19
Mướp,811,15000.0,2023-03-26
Mướp,818,15000.0,2023-04-02
Mướp,825,15000.0,2023-04-09
Mướp,832,15000.0,2023-04-16
Mướp,839,15000.0,2023-04-23
Mướp,846,15000.0,2023-04-30
Mướp,853,15000.0,2023-05-07
Mướp,860,15000.0,2023-05-14
Mướp,867,15000.0,2023-05-21
Mướp,874,15000.0,2023-05-28
Mướp,881,15000.0,2023-06-04
Mướp,888,15000.0,2023-06-11
Mướp,895,15000.0,2023-06-18
Mướp,902,15000.0,2023-06-25
Mướp,909,15000.0,2023-07-02
Mướp,916,15000.0,2023-07-09
Mướp,923,15000.0,2023-07-16
Mướp,930,15000.0,2023-07-23
Mướp,937,15000.0,2023-07-30
Mướp,944,15000.0,2023-08-06
Mướp,951,15000.0,2023-08-13
Mướp,958,15000.0,2023-08-20
Mướp,965,15000.0,2023-08-27
Mướp,972,15000.0,2023-09-03
Mướp,979,15000.0,2023-09-10
Mướp,986,15000.0,2023-09-17
Mướp,993,15000.0,2023-09-24
Mướp,1000,15000.0,2023-10-01
Mướp,1007,15000.0,2023-10-08
Mướp,1014,15000.0,2023-10-15
Mướp,1021,15000.0,2023-10-22
Mướp,1028,15000.0,2023-10-29
Mướp,1035,15000.0,2023-11-05
Mướp,1042,15000.0,2023-11-12
Mướp,1049,15000.0,2023-11-19
Mướp,1056,15000.0,2023-11-26
Mướp,1063,15000.0,2023-12-03
Mướp,1070,15000.0,2023-12-10
Mướp,1077,15000.0,2023-12-17
Mướp,1084,15000.0,2023-12-24
Mướp,1091,15000.0,2023-12-31
Mướp,1098,15000.0,2024-01-07
Mướp,1105,15000.0,2024-01-14
Mướp,1112,15000.0,2024-01-21
Mướp,1119,15000.0,2024-01-28
Mướp,1126,15000.0,2024-02-04
Mướp,1133,15000.0,2024-02-11
Mướp,1140,15000.0,2024-02-18
Mướp,1147,15000.0,2024-02-25
Mướp,1154,15000.0,2024-03-03
Mướp,1161,15000.0,2024-03-10
Mướp,1168,15000.0,2024-03-17
Mướp,1175,15000.0,2024-03-24
Mướp,1182,15000.0,2024-03-31
Mướp,1189,15000.0,2024-04-07
Mướp,1196,15000.0,2024-04-14
Mướp,1203,15000.0,2024-04-21
Mướp,1210,15000.0,2024-04-28
Mướp,1217,15000.0,2024-05-05
Mướp,1224,15000.0,2024-05-12
Mướp,1231,15000.0,2024-05-19
Mướp,1238,15000.0,2024-05-26
Mướp,1245,15000.0,2024-06-02
Mướp,1252,15000.0,2024-06-09
Mướp,1259,15000.0,2024-06-16
Mướp,1266,15000.0,2024-06-23
Mướp,1273,15000.0,2024-06-30
Mướp,1280,15000.0,2024-07-07
Mướp,1287,15000.0,2024-07-14
Mướp,1294,15000.0,2024-07-21
Mướp,1301,15000.0,2024-07-28
Mướp,1308,15000.0,2024-08-04
Mướp,1315,15000.0,2024-08-11
Mướp,1322,15000.0,2024-08-18
Mướp,1329,15000.0,2024-08-25
Mướp,1336,15000.0,2024-09-01
Mướp,1343,15000.0,2024-09-08
Mướp,1350,15000.0,2024-09-15
Mướp,1357,15000.0,2024-09-22
Mướp,1364,15000.0,2024-09-29
Mướp,1371,15000.0,2024-10-06
Mướp,1378,15000.0,2024-10-13
Mướp,1385,15000.0,2024-10-20
Mướp,1392,15000.0,2024-10-27
Mướp,1399,15000.0,2024-11-03
Mướp,1406,15000.0,2024-11-10
Mướp,1413,15000.0,2024-11-17
Mướp,1420,15000.0,2024-11-24
Mướp,1427,15000.0,2024-12-01
Mướp,1434,15000.0,2024-12-08
Mướp,1441,15000.0,2024-12-15
Mướp,1448,15000.0,2024-12-22
Mướp,1455,15000.0,2024-12-29
Mướp,1462,15000.0,2025-01-05
Mướp,1469,15000.0,2025-01-12
Mướp,1476,15000.0,2025-01-19
Mướp,1483,15000.0,2025-01-26
Mướp,1490,15000.0,2025-02-02
Mướp,1497,15000.0,2025-02-09
Mướp,1504,15000.0,2025-02-16
Mướp,1511,15000.0,2025-02-23
Mướp,1518,15000.0,2025-03-02
Mướp,1525,15000.0,2025-03-09
Mướp,1532,15000.0,2025-03-16
Mướp,1539,15000.0,2025-03-23
Mướp,1546,15000.0,2025-03-30
Mướp,1553,15000.0,2025-04-06
Mướp,1560,15000.0,2025-04-13
Mướp,1567,15000.0,2025-04-20
Mướp,1574,15000.0,2025-04-27
Mướp,1581,15000.0,2025-05-04
Mướp,1588,15000.0,2025-05-11
Rau cải mơ,482,30000.0,2022-05-01
Rau cải mơ,489,30000.0,2022-05-08
Rau cải mơ,496,30000.0,2022-05-15
Rau cải mơ,503,30000.0,2022-05-22
Rau cải mơ,510,30000.0,2022-05-29
Rau cải mơ,517,30000.0,2022-06-05
Rau cải mơ,524,30000.0,2022-06-12
Rau cải mơ,531,30000.0,2022-06-19
Rau cải mơ,538,30000.0,2022-06-26
Rau cải mơ,545,30000.0,2022-07-03
Rau cải mơ,552,30000.0,2022-07-10
Rau cải mơ,559,30000.0,2022-07-17
Rau cải mơ,566,30000.0,2022-07-24
Rau cải mơ,573,30000.0,2022-07-31
Rau cải mơ,580,30000.0,2022-08-07
Rau cải mơ,587,30000.0,2022-08-14
Rau cải mơ,594,30000.0,2022-08-21
Rau cải mơ,601,30000.0,2022-08-28
Rau cải mơ,608,30000.0,2022-09-04
Rau cải mơ,615,30000.0,2022-09-11
Rau cải mơ,622,30000.0,2022-09-18
Rau cải mơ,629,30000.0,2022-09-25
Rau cải mơ,636,30000.0,2022-10-02
Rau cải mơ,643,30000.0,2022-10-09
Rau cải mơ,650,30000.0,2022-10-16
Rau cải mơ,657,30000.0,2022-10-23
Rau cải mơ,664,30000.0,2022-10-30
Rau cải mơ,671,30000.0,2022-11-06
Rau cải mơ,678,30000.0,2022-11-13
Rau cải mơ,685,30000.0,2022-11-20
Rau cải mơ,692,30000.0,2022-11-27
Rau cải mơ,699,30000.0,2022-12-04
Rau cải mơ,706,30000.0,2022-12-11
Rau cải mơ,713,30000.0,2022-12-18
Rau cải mơ,720,30000.0,2022-12-25
Rau cải mơ,727,30000.0,2023-01-01
Rau cải mơ,734,30000.0,2023-01-08
Rau cải mơ,741,30000.0,2023-01-15
Rau cải mơ,748,30000.0,2023-01-22
Rau cải mơ,755,30000.0,2023-01-29
Rau cải mơ,762,30000.0,2023-02-05
Rau cải mơ,769,30000.0,2023-02-12
Rau cải mơ,776,30000.0,2023-02-19
Rau cải mơ,783,30000.0,2023-02-26
Rau cải mơ,790,30000.0,2023-03-05
Rau cải mơ,797,30000.0,2023-03-12
Rau cải mơ,804,30000.0,2023-03-19
Rau cải mơ,811,30000.0,2023-03-26
Rau cải mơ,818,30000.0,2023-04-02
Rau cải mơ,825,30000.0,2023-04-09
Rau cải mơ,832,30000.0,2023-04-16
Rau cải mơ,839,30000.0,2023-04-23
Rau cải mơ,846,30000.0,2023-04-30
Rau cải mơ,853,30000.0,2023-05-07
Rau cải mơ,860,30000.0,2023-05-14
Rau cải mơ,867,30000.0,2023-05-21
Rau cải mơ,874,30000.0,2023-05-28
Rau cải mơ,881,30000.0,2023-06-04
Rau cải mơ,888,30000.0,2023-06-11
Rau cải mơ,895,30000.0,2023-06-18
Rau cải mơ,902,30000.0,2023-06-25
Rau cải mơ,909,30000.0,2023-07-02
Rau cải mơ,916,30000.0,2023-07-09
Rau cải mơ,923,30000.0,2023-07-16
Rau cải mơ,930,30000.0,2023-07-23
Rau cải mơ,937,30000.0,2023-07-30
Rau cải mơ,944,30000.0,2023-08-06
Rau cải mơ,951,30000.0,2023-08-13
Rau cải mơ,958,30000.0,2023-08-20
Rau cải mơ,965,30000.0,2023-08-27
Rau cải mơ,972,30000.0,2023-09-03
Rau cải mơ,979,30000.0,2023-09-10
Rau cải mơ,986,30000.0,2023-09-17
Rau cải mơ,993,30000.0,2023-09-24
Rau cải mơ,1000,30000.0,2023-10-01
Rau cải mơ,1007,30000.0,2023-10-08
Rau cải mơ,1014,30000.0,2023-10-15
Rau cải mơ,1021,30000.0,2023-10-22
Rau cải mơ,1028,30000.0,2023-10-29
Rau cải mơ,1035,30000.0,2023-11-05
Rau cải mơ,1042,30000.0,2023-11-12
Rau cải mơ,1049,30000.0,2023-11-19
Rau cải mơ,1056,30000.0,2023-11-26
Rau cải mơ,1063,30000.0,2023-12-03
Rau cải mơ,1070,30000.0,2023-12-10
Rau cải mơ,1077,30000.0,2023-12-17
Rau cải mơ,1084,30000.0,2023-12-24
Rau cải mơ,1091,30000.0,2023-12-31
Rau cải mơ,1098,30000.0,2024-01-07
Rau cải mơ,1105,30000.0,2024-01-14
Rau cải mơ,1112,30000.0,2024-01-21
Rau cải mơ,1119,30000.0,2024-01-28
Rau cải mơ,1126,30000.0,2024-02-04
Rau cải mơ,1133,30000.0,2024-02-11
Rau cải mơ,1140,30000.0,2024-02-18
