Tên_mặt_hàng,Thị_trường,Loại_giá,Nguồn,Ngày,Giá
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2022-08-09,6000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2022-08-09,7000.0
Bưởi da xanh (loại 1),Hậu Giang,Thương lái thu mua,CTV địa phương,2022-08-09,30000.0
Bưởi năm roi (loại 1),Hậu Giang,Thương lái thu mua,CTV địa phương,2022-08-09,20000.0
Cam sành,Hậu Giang,Tại chợ,CTV địa phương,2022-08-09,12000.0
Măng cụt,Hậu Giang,Tại chợ,CTV địa phương,2022-08-09,45000.0
Quýt đường,Hậu Giang,Tại chợ,CTV địa phương,2022-08-09,45000.0
Xoài cát Hòa Lộc,Hậu Giang,Tại chợ,CTV địa phương,2022-08-09,30000.0
Bắp cải,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-08,14000.0
Dưa chuột/dưa chuội,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-08,8000.0
Mướp,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-08,5000.0
Sầu riêng cơm vàng hạt lép,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-08,55000.0
Bưởi da xanh (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2022-08-08,30000.0
Bưởi năm roi (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2022-08-08,25000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,15000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,25000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,20000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,25000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,20000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,25000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,35000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,15000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,14000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,20000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,15000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,15000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,15000.0
Xoài Đài Loan,Sơn La,Bán lẻ,CTV địa phương,2022-08-08,20000.0
Cam sành,Đồng Tháp,Tại chợ,CTV địa phương,2022-08-05,14000.0
Cam xoàn,Đồng Tháp,Vựa thu mua,CTV địa phương,2022-08-05,35000.0
Quýt đường,Đồng Tháp,Vựa thu mua,CTV địa phương,2022-08-05,41000.0
Xoài cát Hòa Lộc,Đồng Tháp,Vựa thu mua,CTV địa phương,2022-08-05,100000.0
Xoài Đài Loan,Đồng Tháp,Vựa thu mua,CTV địa phương,2022-08-05,18000.0
Bưởi da xanh,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,60000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,20000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,17000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,55000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,20000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,17000.0
Măng cụt,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,65000.0
Mồng tơi,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,7000.0
Mướp hương,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,15000.0
Na,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,55000.0
Quả bí đỏ,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,15000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,30000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,6000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2022-08-05,7000.0
Bưởi năm roi (loại 1),Vĩnh Long,Bán buôn,CTV địa phương,2022-08-05,32500.0
Cam sành (loại 1),Vĩnh Long,Bán buôn,CTV địa phương,2022-08-05,21500.0
Cam sành (loại 2),Vĩnh Long,Bán buôn,CTV địa phương,2022-08-05,18500.0
Chôm chôm đường,Vĩnh Long,Bán buôn,CTV địa phương,2022-08-05,26500.0
Chôm chôm Java,Vĩnh Long,Bán buôn,CTV địa phương,2022-08-05,21000.0
Sầu riêng cơm vàng hạt lép,Vĩnh Long,Bán buôn,CTV địa phương,2022-08-05,70000.0
Xoài cát Hòa Lộc,Vĩnh Long,Bán buôn,CTV địa phương,2022-08-05,59500.0
Xoài cát Hòa Lộc,An Giang,Thương lái thu mua,CTV địa phương,2022-08-04,30000.0
Xoài Đài Loan,An Giang,Thương lái thu mua,CTV địa phương,2022-08-04,15000.0
Bắp cải,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-04,15000.0
Dưa chuột/dưa chuội,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-04,8000.0
Mướp,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-04,5000.0
Quả bí đỏ,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-04,8500.0
Sầu riêng cơm vàng hạt lép,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-04,55000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,15000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,30000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,20000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,25000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,20000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,25000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,35000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,15000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,19000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,25000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,15000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,15000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,15000.0
Xoài Đài Loan,Sơn La,Bán lẻ,CTV địa phương,2022-08-04,15000.0
Bồn bồn,Cà Mau,Bán buôn,CTV địa phương,2022-08-03,30000.0
Bông cải Xanh,Cà Mau,Bán buôn,CTV địa phương,2022-08-03,40000.0
Cà chua,Cà Mau,Bán buôn,CTV địa phương,2022-08-03,15000.0
Cà rốt,Cà Mau,Bán buôn,CTV địa phương,2022-08-03,20000.0
Dừa,Cà Mau,Bán buôn,CTV địa phương,2022-08-03,90000.0
Dưa chuột/dưa chuội,Cà Mau,Bán buôn,CTV địa phương,2022-08-03,10000.0
Bưởi da xanh (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2022-08-03,30000.0
Bưởi năm roi (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2022-08-03,25000.0
Bưởi da xanh,Tiền Giang,Vựa thu mua,CTV địa phương,2022-08-03,32000.0
Bưởi long Núm,Tiền Giang,Vựa thu mua,CTV địa phương,2022-08-03,11000.0
Bưởi năm roi,Tiền Giang,Vựa thu mua,CTV địa phương,2022-08-03,19000.0
Cà chua,Tiền Giang,Vựa thu mua,CTV địa phương,2022-08-03,15500.0
Cam sành,Tiền Giang,Vựa thu mua,CTV địa phương,2022-08-03,27000.0
Chuối sim,Tiền Giang,Vựa thu mua,CTV địa phương,2022-08-03,11000.0
Đu đủ,Tiền Giang,Vựa thu mua,CTV địa phương,2022-08-03,9000.0
Dưa chuột/dưa chuội,Tiền Giang,Vựa thu mua,CTV địa phương,2022-08-03,9500.0
Hồng xiêm,Tiền Giang,Vựa thu mua,CTV địa phương,2022-08-03,20000.0
Nhãn tiêu quế,Tiền Giang,Vựa thu mua,CTV địa phương,2022-08-03,18000.0
Bưởi da xanh (loại 1),Bến Tre,Thương lái thu mua,CTV địa phương,2022-08-02,30000.0
Cam sành,Bến Tre,Thương lái thu mua,CTV địa phương,2022-08-02,27500.0
Dừa xiêm lai,Bến Tre,Thương lái thu mua,CTV địa phương,2022-08-02,60000.0
Dừa xiêm xanh,Bến Tre,Thương lái thu mua,CTV địa phương,2022-08-02,82500.0
Bưởi da xanh,Hà Nội,Bán lẻ,CTV địa phương,2022-08-02,65000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2022-08-02,20000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2022-08-02,17000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2022-08-02,50000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2022-08-02,20000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2022-08-02,18000.0
Măng cụt,Hà Nội,Bán lẻ,CTV địa phương,2022-08-02,55000.0
Mồng tơi,Hà Nội,Bán lẻ,CTV địa phương,2022-08-02,7000.0
Mướp hương,Hà Nội,Bán lẻ,CTV địa phương,2022-08-02,17000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2022-08-02,30000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2022-08-02,7000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2022-08-02,8000.0
Bưởi da xanh (loại 1),Hậu Giang,Thương lái thu mua,CTV địa phương,2022-08-02,30000.0
Bưởi năm roi (loại 1),Hậu Giang,Thương lái thu mua,CTV địa phương,2022-08-02,18000.0
Cam sành,Hậu Giang,Tại chợ,CTV địa phương,2022-08-02,10000.0
Măng cụt,Hậu Giang,Tại chợ,CTV địa phương,2022-08-02,40000.0
Quýt đường,Hậu Giang,Tại chợ,CTV địa phương,2022-08-02,45000.0
Xoài cát Hòa Lộc,Hậu Giang,Tại chợ,CTV địa phương,2022-08-02,30000.0
Bắp cải,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-01,15000.0
Dưa chuột/dưa chuội,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-01,8000.0
Mướp,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-01,5000.0
Quả bí đỏ,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-01,10500.0
Sầu riêng cơm vàng hạt lép,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-08-01,55000.0
Bưởi da xanh (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2022-08-01,30000.0
Bưởi năm roi (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2022-08-01,25000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,15000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,25000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,20000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,25000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,20000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,25000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,35000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,15000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,14000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,20000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,15000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,15000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,15000.0
Xoài Đài Loan,Sơn La,Bán lẻ,CTV địa phương,2022-08-01,20000.0
Cam sành,Đồng Tháp,Tại chợ,CTV địa phương,2022-07-29,14000.0
Cam xoàn,Đồng Tháp,Vựa thu mua,CTV địa phương,2022-07-29,35000.0
Quýt đường,Đồng Tháp,Vựa thu mua,CTV địa phương,2022-07-29,41000.0
Xoài cát Hòa Lộc,Đồng Tháp,Vựa thu mua,CTV địa phương,2022-07-29,100000.0
Xoài Đài Loan,Đồng Tháp,Vựa thu mua,CTV địa phương,2022-07-29,18000.0
Bưởi da xanh,Hà Nội,Bán lẻ,CTV địa phương,2022-07-29,60000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2022-07-29,20000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2022-07-29,17000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2022-07-29,55000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2022-07-29,18000.0
Dưa vàng,Hà Nội,Bán lẻ,CTV địa phương,2022-07-29,40000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2022-07-29,18000.0
Măng cụt,Hà Nội,Bán lẻ,CTV địa phương,2022-07-29,55000.0
Mồng tơi,Hà Nội,Bán lẻ,CTV địa phương,2022-07-29,8000.0
Mướp hương,Hà Nội,Bán lẻ,CTV địa phương,2022-07-29,18000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2022-07-29,30000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2022-07-29,7000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2022-07-29,8000.0
Bưởi năm roi (loại 1),Vĩnh Long,Bán buôn,CTV địa phương,2022-07-29,32500.0
Cam sành (loại 1),Vĩnh Long,Bán buôn,CTV địa phương,2022-07-29,21500.0
Cam sành (loại 2),Vĩnh Long,Bán buôn,CTV địa phương,2022-07-29,18500.0
Chôm chôm đường,Vĩnh Long,Bán buôn,CTV địa phương,2022-07-29,26500.0
Chôm chôm Java,Vĩnh Long,Bán buôn,CTV địa phương,2022-07-29,21000.0
Sầu riêng cơm vàng hạt lép,Vĩnh Long,Bán buôn,CTV địa phương,2022-07-29,70000.0
Xoài cát Hòa Lộc,Vĩnh Long,Bán buôn,CTV địa phương,2022-07-29,59500.0
Xoài cát Hòa Lộc,An Giang,Thương lái thu mua,CTV địa phương,2022-07-28,18000.0
Xoài Đài Loan,An Giang,Thương lái thu mua,CTV địa phương,2022-07-28,8000.0
Bắp cải,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-28,15000.0
Dưa chuột/dưa chuội,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-28,8000.0
Mướp,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-28,5000.0
Quả bí đỏ,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-28,10500.0
Sầu riêng cơm vàng hạt lép,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-28,55000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,15000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,30000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,20000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,25000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,20000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,25000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,35000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,15000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,19000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,25000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,15000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,15000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,15000.0
Xoài Đài Loan,Sơn La,Bán lẻ,CTV địa phương,2022-07-28,15000.0
Bồn bồn,Cà Mau,Bán buôn,CTV địa phương,2022-07-27,40000.0
Bông cải Xanh,Cà Mau,Bán buôn,CTV địa phương,2022-07-27,45000.0
Cà chua,Cà Mau,Bán buôn,CTV địa phương,2022-07-27,15000.0
Cà rốt,Cà Mau,Bán buôn,CTV địa phương,2022-07-27,20000.0
Dừa,Cà Mau,Bán buôn,CTV địa phương,2022-07-27,100000.0
Dưa chuột/dưa chuội,Cà Mau,Bán buôn,CTV địa phương,2022-07-27,15000.0
Bưởi da xanh (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2022-07-27,30000.0
Bưởi năm roi (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2022-07-27,25000.0
Bưởi da xanh,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-27,34000.0
Bưởi long Núm,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-27,11000.0
Bưởi năm roi,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-27,19000.0
Cà chua,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-27,15000.0
Cam sành,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-27,27000.0
Chuối sim,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-27,11000.0
Đu đủ,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-27,9000.0
Dưa chuột/dưa chuội,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-27,9500.0
Hồng xiêm,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-27,21000.0
Măng cụt,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-27,32000.0
Nhãn tiêu quế,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-27,18000.0
Bưởi da xanh (loại 1),Bến Tre,Thương lái thu mua,CTV địa phương,2022-07-26,30000.0
Cam sành,Bến Tre,Thương lái thu mua,CTV địa phương,2022-07-26,27500.0
Dừa xiêm lai,Bến Tre,Thương lái thu mua,CTV địa phương,2022-07-26,60000.0
Dừa xiêm xanh,Bến Tre,Thương lái thu mua,CTV địa phương,2022-07-26,82500.0
Bưởi da xanh,Hà Nội,Bán lẻ,CTV địa phương,2022-07-26,65000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2022-07-26,20000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2022-07-26,17000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2022-07-26,50000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2022-07-26,20000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2022-07-26,18000.0
Măng cụt,Hà Nội,Bán lẻ,CTV địa phương,2022-07-26,55000.0
Mồng tơi,Hà Nội,Bán lẻ,CTV địa phương,2022-07-26,7000.0
Mướp hương,Hà Nội,Bán lẻ,CTV địa phương,2022-07-26,17000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2022-07-26,30000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2022-07-26,7000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2022-07-26,8000.0
Bưởi da xanh (loại 1),Hậu Giang,Thương lái thu mua,CTV địa phương,2022-07-26,30000.0
Bưởi năm roi (loại 1),Hậu Giang,Thương lái thu mua,CTV địa phương,2022-07-26,20000.0
Cam sành,Hậu Giang,Tại chợ,CTV địa phương,2022-07-26,12000.0
Măng cụt,Hậu Giang,Tại chợ,CTV địa phương,2022-07-26,40000.0
Quýt đường,Hậu Giang,Tại chợ,CTV địa phương,2022-07-26,40000.0
Xoài cát Hòa Lộc,Hậu Giang,Tại chợ,CTV địa phương,2022-07-26,25000.0
Bắp cải,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-25,15000.0
Dưa chuột/dưa chuội,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-25,8000.0
Mướp,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-25,5000.0
Quả bí đỏ,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-25,10000.0
Sầu riêng cơm vàng hạt lép,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-25,65000.0
Bưởi da xanh (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2022-07-25,30000.0
Bưởi năm roi (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2022-07-25,25000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,15000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,25000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,20000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,25000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,20000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,25000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,35000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,15000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,14000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,20000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,15000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,15000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,15000.0
Xoài Đài Loan,Sơn La,Bán lẻ,CTV địa phương,2022-07-25,20000.0
Cam sành,Đồng Tháp,Tại chợ,CTV địa phương,2022-07-22,13000.0
Cam xoàn,Đồng Tháp,Vựa thu mua,CTV địa phương,2022-07-22,30000.0
Quýt đường,Đồng Tháp,Vựa thu mua,CTV địa phương,2022-07-22,40000.0
Xoài cát Hòa Lộc,Đồng Tháp,Vựa thu mua,CTV địa phương,2022-07-22,75000.0
Xoài Đài Loan,Đồng Tháp,Vựa thu mua,CTV địa phương,2022-07-22,15000.0
Bưởi da xanh,Hà Nội,Bán lẻ,CTV địa phương,2022-07-22,60000.0
Cà chua,Hà Nội,Bán lẻ,CTV địa phương,2022-07-22,25000.0
Cà rốt,Hà Nội,Bán lẻ,CTV địa phương,2022-07-22,17000.0
Cam sành,Hà Nội,Bán lẻ,CTV địa phương,2022-07-22,55000.0
Dưa chuột/dưa chuội,Hà Nội,Bán lẻ,CTV địa phương,2022-07-22,20000.0
Khoai tây,Hà Nội,Bán lẻ,CTV địa phương,2022-07-22,18000.0
Măng cụt,Hà Nội,Bán lẻ,CTV địa phương,2022-07-22,55000.0
Mồng tơi,Hà Nội,Bán lẻ,CTV địa phương,2022-07-22,8000.0
Mướp hương,Hà Nội,Bán lẻ,CTV địa phương,2022-07-22,15000.0
Rau cải mơ,Hà Nội,Bán lẻ,CTV địa phương,2022-07-22,30000.0
Rau muống,Hà Nội,Bán lẻ,CTV địa phương,2022-07-22,8000.0
Rau ngót,Hà Nội,Bán lẻ,CTV địa phương,2022-07-22,8000.0
Bưởi năm roi (loại 1),Vĩnh Long,Bán buôn,CTV địa phương,2022-07-22,32500.0
Cam sành (loại 1),Vĩnh Long,Bán buôn,CTV địa phương,2022-07-22,21500.0
Cam sành (loại 2),Vĩnh Long,Bán buôn,CTV địa phương,2022-07-22,18500.0
Chôm chôm đường,Vĩnh Long,Bán buôn,CTV địa phương,2022-07-22,24500.0
Chôm chôm Java,Vĩnh Long,Bán buôn,CTV địa phương,2022-07-22,19500.0
Sầu riêng cơm vàng hạt lép,Vĩnh Long,Bán buôn,CTV địa phương,2022-07-22,70000.0
Xoài cát Hòa Lộc,Vĩnh Long,Bán buôn,CTV địa phương,2022-07-22,59500.0
Xoài cát Hòa Lộc,An Giang,Thương lái thu mua,CTV địa phương,2022-07-21,18000.0
Xoài Đài Loan,An Giang,Thương lái thu mua,CTV địa phương,2022-07-21,8000.0
Bắp cải,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-21,16000.0
Dưa chuột/dưa chuội,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-21,7000.0
Mướp,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-21,5000.0
Quả bí đỏ,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-21,11000.0
Sầu riêng cơm vàng hạt lép,Cần Thơ,Thương lái thu mua,CTV địa phương,2022-07-21,65000.0
Bắp cải,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,15000.0
Cà chua,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,30000.0
Cà rốt,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,20000.0
Đậu cove,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,25000.0
Dưa chuột/dưa chuội,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,20000.0
Khoai tây,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,25000.0
Mít thái,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,35000.0
Mồng tơi,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,15000.0
Mướp hương,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,19000.0
Quả bí đỏ,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,15000.0
Quả bí xanh,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,25000.0
Rau cải,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,15000.0
Rau ngót,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,15000.0
Su su quả,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,15000.0
Xoài Đài Loan,Sơn La,Bán lẻ,CTV địa phương,2022-07-21,15000.0
Bồn bồn,Cà Mau,Bán buôn,CTV địa phương,2022-07-20,35000.0
Bông cải Xanh,Cà Mau,Bán buôn,CTV địa phương,2022-07-20,50000.0
Cà chua,Cà Mau,Bán buôn,CTV địa phương,2022-07-20,14000.0
Cà rốt,Cà Mau,Bán buôn,CTV địa phương,2022-07-20,18000.0
Dừa,Cà Mau,Bán buôn,CTV địa phương,2022-07-20,100000.0
Dưa chuột/dưa chuội,Cà Mau,Bán buôn,CTV địa phương,2022-07-20,15000.0
Quả bí đỏ,Cà Mau,Bán buôn,CTV địa phương,2022-07-20,11000.0
Bưởi da xanh (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2022-07-20,30000.0
Bưởi năm roi (loại 1),Sóc Trăng,Thương lái thu mua,CTV địa phương,2022-07-20,25000.0
Bưởi da xanh,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-20,32000.0
Bưởi long Núm,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-20,13000.0
Bưởi năm roi,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-20,20000.0
Cà chua,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-20,14000.0
Cam sành,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-20,28000.0
Chuối sim,Tiền Giang,Vựa thu mua,CTV địa phương,2022-07-20,11000.0
