Tên_mặt_hàng,Ngày,Actual_Giá,Forecasted_Giá
52,2022-03-18,5800.0,36657.53515625
52,2022-03-21,5800.0,36582.5390625
52,2022-03-22,5800.0,36348.33984375
52,2022-03-23,5700.0,36266.94921875
52,2022-03-24,5800.0,36183.79296875
52,2022-03-25,5800.0,36098.66796875
52,2022-03-30,5800.0,36011.90234375
52,2022-04-05,5600.0,35558.61328125
52,2022-04-06,5600.0,34969.6796875
52,2022-04-07,5600.0,34866.61328125
52,2022-04-08,5600.0,34762.23828125
52,2022-04-12,5700.0,34656.33203125
52,2022-04-13,5700.0,34216.51953125
52,2022-04-14,5700.0,34102.08203125
52,2022-04-18,5600.0,33986.7109375
52,2022-04-19,5600.0,33516.3046875
52,2022-04-20,5600.0,33396.21875
52,2022-04-21,5600.0,33275.40234375
52,2022-04-22,5600.0,33154.0
52,2022-04-25,5600.0,33031.97265625
52,2022-04-26,5600.0,32662.88671875
52,2022-04-27,5600.0,32538.369140625
52,2022-04-28,5600.0,32413.185546875
52,2022-04-29,5600.0,32287.546875
52,2022-05-04,5600.0,32161.52734375
52,2022-05-05,5600.0,31523.83984375
52,2022-05-06,5600.0,31395.103515625
52,2022-05-09,5600.0,31265.82421875
52,2022-05-10,5600.0,30876.47265625
52,2022-05-11,5600.0,30746.52734375
52,2022-05-12,5600.0,30617.013671875
52,2022-05-16,5500.0,30487.208984375
52,2022-05-17,5500.0,29966.25390625
52,2022-05-18,5500.0,29834.84375
52,2022-05-19,5500.0,29703.986328125
52,2022-05-31,5500.0,29573.751953125
52,2022-06-01,5500.0,28087.376953125
52,2022-06-03,5600.0,27969.9453125
52,2022-06-06,5600.0,27738.5859375
52,2022-06-07,5600.0,27397.6171875
52,2022-06-08,5600.0,27285.044921875
52,2022-06-09,5600.0,27174.080078125
52,2022-06-10,5600.0,27064.40625
52,2022-06-13,5600.0,26956.3515625
52,2022-06-14,5700.0,26641.708984375
52,2022-06-16,5650.0,26540.01953125
52,2022-06-17,5650.0,26339.275390625
52,2022-06-20,5600.0,26241.1875
52,2022-06-21,5600.0,25956.7578125
52,2022-06-23,5600.0,25865.8046875
52,2022-06-24,5600.0,25688.9765625
52,2022-06-27,5700.0,25604.93359375
52,2022-07-08,5700.0,25363.94921875
52,2022-07-13,5700.0,24636.642578125
52,2022-07-14,5700.0,24399.736328125
52,2022-07-15,5700.0,24359.2734375
52,2022-07-18,5700.0,24321.0234375
52,2022-07-19,5700.0,24219.1953125
52,2022-07-20,5700.0,24189.74609375
52,2022-07-21,5700.0,24162.49609375
52,2022-07-22,5700.0,24137.5
52,2022-07-25,5600.0,24114.640625
52,2022-07-26,5500.0,24059.86328125
52,2022-07-27,5500.0,24046.140625
52,2022-07-28,5500.0,24034.728515625
52,2022-07-29,5500.0,24025.5234375
52,2022-08-01,5600.0,24018.64453125
52,2022-08-02,5600.0,24011.66015625
52,2022-08-03,5600.0,24013.951171875
52,2022-08-04,5500.0,24018.48828125
52,2022-08-05,5500.0,24025.33203125
52,2022-08-08,5450.0,24034.458984375
52,2022-08-09,5450.0,24075.564453125
52,2022-08-10,5500.0,24093.775390625
52,2022-08-11,5500.0,24114.28125
52,2022-08-12,5500.0,24137.1328125
52,2022-08-15,5500.0,24162.212890625
52,2022-08-16,5500.0,24250.982421875
52,2022-08-17,5500.0,24285.044921875
52,2022-08-18,5500.0,24321.3046875
52,2022-08-22,5500.0,24359.75
52,2022-08-23,5600.0,24535.65625
52,2022-08-24,5500.0,24586.0703125
52,2022-08-31,5500.0,24638.666015625
52,2022-09-07,5500.0,25073.96484375
52,2022-09-08,5600.0,25613.77734375
52,2022-09-09,5600.0,25698.4609375
52,2022-09-12,5600.0,25786.40625
52,2022-09-13,5500.0,26062.111328125
52,2022-09-14,5500.0,26157.669921875
52,2022-09-16,5500.0,26254.939453125
52,2022-09-19,5500.0,26453.46484375
52,2022-09-20,5500.0,26761.7890625
52,2022-09-21,5400.0,26867.861328125
52,2022-09-22,5400.0,26975.45703125
52,2022-09-23,5400.0,27087.10546875
52,2022-09-26,5400.0,27200.466796875
52,2022-09-27,5500.0,27548.21875
52,2022-09-28,5500.0,27666.392578125
52,2022-09-29,5500.0,27785.9609375
52,2022-09-30,5500.0,27906.900390625
52,2022-10-03,5500.0,28028.609375
52,2022-10-04,5500.0,28398.138671875
52,2022-10-05,5500.0,28523.501953125
52,2022-10-06,5500.0,28649.95703125
52,2022-10-07,5500.0,28777.1796875
52,2022-10-10,5500.0,28905.130859375
52,2022-10-11,5400.0,29294.38671875
52,2022-10-13,5400.0,29425.90625
52,2022-10-17,5500.0,29691.1640625
52,2022-10-19,5500.0,30223.39453125
52,2022-10-20,5500.0,30488.712890625
52,2022-10-21,5500.0,30620.80859375
52,2022-10-24,5900.0,30753.513671875
52,2022-10-25,5900.0,31151.591796875
52,2022-10-26,6300.0,31283.802734375
52,2022-10-27,6300.0,31415.435546875
52,2022-10-28,6300.0,31546.89453125
52,2022-10-31,6300.0,31678.244140625
52,2022-11-01,6300.0,32068.8984375
52,2022-11-02,6350.0,32198.3984375
52,2022-11-03,6400.0,32327.5546875
52,2022-11-07,6500.0,32456.0859375
52,2022-11-08,6600.0,32958.03515625
52,2022-11-09,6600.0,33082.08203125
52,2022-11-14,6600.0,33205.5234375
52,2022-11-15,6600.0,33810.49609375
52,2022-11-16,6600.0,33928.65625
52,2022-11-17,6600.0,34045.875
52,2022-11-18,6600.0,34162.03515625
52,2022-11-21,6600.0,34275.3203125
52,2022-11-22,6500.0,34605.39453125
52,2022-11-23,6500.0,34712.53515625
52,2022-11-24,6500.0,34818.60546875
52,2022-11-25,6500.0,34922.93359375
52,2022-11-28,6500.0,35026.1875
52,2022-11-29,6500.0,35325.04296875
52,2022-12-05,6600.0,35422.30859375
52,2022-12-08,6600.0,35978.8203125
52,2022-12-12,6700.0,36236.26953125
52,2022-12-13,6700.0,36554.80078125
52,2022-12-14,6700.0,36630.8828125
52,2022-12-19,6700.0,36705.30859375
52,2022-12-20,6700.0,37055.01171875
52,2022-12-23,6700.0,37120.2265625
52,2022-12-26,6700.0,37306.87890625
52,2022-12-27,6700.0,37479.84765625
52,2023-01-03,6600.0,37534.41796875
52,2023-01-09,6600.0,37872.56640625
52,2023-01-10,6600.0,38099.05859375
52,2023-01-16,6500.0,38130.94921875
52,2023-01-17,6500.0,38285.73046875
52,2023-01-30,6550.0,38305.94921875
52,2023-01-31,6550.0,38422.78515625
52,2023-02-01,6550.0,38420.5625
52,2023-02-02,6500.0,38416.7109375
52,2023-02-03,6500.0,38411.25390625
52,2023-02-06,6400.0,38404.21484375
52,2023-02-07,6500.0,38373.43359375
52,2023-02-08,6600.0,38360.00390625
52,2023-02-09,6600.0,38345.00390625
52,2023-02-10,6600.0,38328.34765625
52,2023-02-13,6600.0,38310.125
52,2023-02-14,6500.0,38245.95703125
52,2023-02-15,6500.0,38221.4375
52,2023-02-17,6500.0,38195.29296875
52,2023-02-20,6500.0,38137.63671875
52,2023-02-21,6550.0,38038.02734375
52,2023-02-22,6500.0,38001.65234375
52,2023-02-24,6500.0,37963.68359375
52,2023-02-27,6500.0,37882.9296875
52,2023-02-28,6500.0,37749.6640625
52,2023-03-01,6500.0,37702.01171875
52,2023-03-03,6500.0,37652.67578125
52,2023-03-07,6500.0,37549.44921875
52,2023-03-08,6600.0,37324.91796875
52,2023-03-09,6500.0,37265.02734375
52,2023-03-10,6150.0,37203.67578125
52,2023-03-13,6100.0,37140.828125
52,2023-03-15,6100.0,36942.62109375
52,2023-03-16,6100.0,36802.88671875
52,2023-03-17,6200.0,36730.9765625
52,2023-03-20,6000.0,36657.53515625
52,2023-03-21,6000.0,36427.99609375
52,2023-03-22,6050.0,36348.33984375
52,2023-03-23,6100.0,36266.94921875
52,2023-03-24,6200.0,36183.79296875
52,2023-03-27,6200.0,36098.66796875
52,2023-03-28,6300.0,35834.65234375
52,2023-03-29,6300.0,35743.90234375
52,2023-03-30,6300.0,35652.03125
52,2023-03-31,6300.0,35558.61328125
52,2023-04-03,6300.0,35464.04296875
52,2023-04-05,6300.0,35172.30859375
52,2023-04-06,6300.0,34969.6796875
52,2023-04-07,6300.0,34866.61328125
52,2023-04-10,6300.0,34762.23828125
52,2023-04-11,6300.0,34440.21484375
52,2023-04-12,6200.0,34329.921875
52,2023-04-13,6200.0,34216.51953125
52,2023-04-14,6400.0,34102.08203125
52,2023-04-17,6400.0,33986.7109375
52,2023-04-18,6400.0,33635.484375
52,2024-07-04,6900.0,33516.3046875
52,2024-07-09,6900.0,24807.453125
52,2024-07-12,6900.0,24534.30859375
52,2024-07-15,7000.0,24399.736328125
52,2024-07-18,6800.0,24284.880859375
52,2024-08-01,7000.0,24189.74609375
52,2024-08-02,7000.0,24013.951171875
52,2024-08-05,7000.0,24018.48828125
52,2024-08-06,7000.0,24045.87890625
52,2024-08-07,7000.0,24059.607421875
53,2023-02-03,11750.0,38383.94921875
53,2023-02-07,11750.0,38367.90625
53,2023-02-10,11750.0,38324.48828125
53,2023-02-14,11750.0,38275.48828125
53,2023-02-17,11750.0,38188.28125
53,2023-02-21,11750.0,38105.57421875
53,2023-02-24,11750.0,37971.9609375
53,2023-02-28,11750.0,37855.26171875
53,2023-03-03,11750.0,37677.37109375
53,2023-03-07,11750.0,37527.578125
53,2023-03-10,11750.0,37307.15234375
53,2023-03-14,11750.0,37126.45703125
53,2023-03-17,11750.0,36864.11328125
53,2023-03-21,11750.0,36652.31640625
53,2023-03-24,11750.0,36349.34765625
53,2023-03-28,11750.0,36105.02734375
53,2023-03-31,11750.0,35757.19921875
53,2023-04-04,15500.0,35482.73828125
53,2023-04-07,15500.0,35098.76171875
53,2023-04-11,15500.0,34795.73828125
53,2023-04-14,15500.0,34373.25390625
53,2023-04-18,15500.0,34038.55078125
53,2023-04-21,15500.0,33577.93359375
53,2023-04-25,15500.0,33222.88671875
53,2023-04-27,15000.0,32741.44140625
53,2023-04-28,15500.0,20009.5
53,2023-05-01,15500.0,32374.310546875
53,2023-05-02,15500.0,19989.783203125
53,2023-05-04,15500.0,31877.921875
53,2023-05-05,15500.0,19975.3046875
53,2023-05-08,15000.0,31501.23046875
53,2023-05-09,15500.0,19956.291015625
53,2023-05-11,15000.0,30995.2734375
53,2023-05-12,15500.0,19942.40234375
53,2023-05-15,15000.0,30615.28515625
53,2023-05-16,15500.0,19924.2734375
53,2023-05-18,15000.0,30107.326171875
53,2023-05-19,15500.0,19910.986328125
53,2023-05-23,15500.0,29724.73046875
53,2023-05-26,15500.0,29220.96484375
53,2023-06-03,15500.0,28853.80078125
53,2023-06-06,15500.0,27927.005859375
53,2023-06-13,15500.0,27595.64453125
53,2023-06-16,15500.0,26864.96875
53,2023-06-20,15500.0,26570.23046875
53,2023-06-23,15500.0,26197.291015625
53,2023-06-27,15500.0,25934.439453125
53,2023-06-30,15500.0,25611.8203125
53,2023-07-04,15500.0,25393.08984375
53,2023-07-07,15500.0,25128.064453125
53,2023-07-11,15500.0,24951.1796875
53,2023-07-14,15500.0,24745.91015625
53,2023-07-18,15500.0,24617.65234375
53,2023-07-21,15500.0,24478.39453125
53,2023-07-25,15500.0,24398.2890625
53,2023-07-28,15500.0,24322.396484375
53,2023-08-01,15500.0,24288.9375
53,2023-08-04,15500.0,24275.64453125
53,2023-08-08,15500.0,24289.2890625
53,2023-08-11,15500.0,24338.765625
53,2023-08-15,17000.0,24399.3359375
53,2023-08-18,17000.0,24511.220703125
53,2023-08-22,17000.0,24619.8828125
53,2023-08-25,17000.0,24797.087890625
53,2023-08-29,17000.0,24955.63671875
53,2023-09-05,16500.0,25197.654296875
53,2023-09-08,16500.0,25698.14453125
53,2023-09-12,17000.0,25946.0
53,2023-09-15,17000.0,26302.837890625
53,2023-09-19,16250.0,26585.71875
53,2023-09-22,16250.0,26985.966796875
53,2023-09-26,17000.0,27305.59765625
53,2023-09-29,17000.0,27756.291015625
53,2023-10-02,18500.0,28106.857421875
53,2023-10-04,18500.0,28465.68359375
53,2023-10-09,18500.0,28710.533203125
53,2023-10-11,18600.0,29338.14453125
53,2023-10-16,18600.0,29595.291015625
53,2023-10-18,18500.0,30242.787109375
53,2023-10-23,18500.0,30501.802734375
53,2023-10-25,18500.0,31150.00390625
53,2023-10-30,18500.0,31408.18359375
53,2023-11-01,18500.0,32043.541015625
53,2023-11-06,18700.0,32294.609375
53,2023-11-08,18700.0,32912.2890625
53,2023-11-13,19000.0,33155.8515625
53,2023-11-15,19000.0,33752.48828125
53,2023-11-20,19200.0,33984.6875
53,2023-11-22,19200.0,34537.54296875
53,2023-11-27,19200.0,34747.76953125
53,2023-11-29,19200.0,35250.38671875
53,2023-12-04,19200.0,35442.21484375
53,2023-12-06,19400.0,35900.22265625
53,2023-12-11,19300.0,36073.6875
53,2023-12-13,19300.0,36475.7734375
53,2023-12-18,19300.0,36626.26953125
53,2023-12-20,19400.0,36976.859375
54,2023-02-10,6800.0,28541.18359375
54,2023-02-14,6200.0,28471.544921875
54,2023-02-17,6200.0,28345.765625
54,2023-02-21,6200.0,28227.01953125
54,2023-02-24,6200.0,28036.9296875
54,2023-02-28,6200.0,27870.408203125
54,2023-03-03,6200.0,27617.6640625
54,2023-03-07,6200.0,27406.0859375
54,2023-03-10,6200.0,27094.37890625
54,2023-03-14,6200.0,26837.908203125
54,2023-03-17,6200.0,26470.578125
54,2023-03-21,6200.0,26175.1484375
54,2023-03-24,6200.0,25758.173828125
54,2023-03-28,6200.0,25434.7421875
54,2023-03-31,6200.0,24981.349609375
54,2023-04-04,6800.0,24629.15625
54,2023-04-07,6800.0,24154.23046875
54,2023-04-11,6200.0,23787.685546875
54,2023-04-14,6200.0,23288.85546875
54,2023-04-18,6800.0,22910.791015625
54,2023-04-21,6800.0,22406.16015625
54,2023-04-25,6800.0,22031.58203125
54,2023-04-28,6800.0,21526.521484375
54,2023-05-02,6800.0,21145.67578125
54,2023-05-05,6800.0,20636.224609375
54,2023-05-09,6800.0,20260.73828125
54,2023-05-12,6800.0,19768.470703125
54,2023-05-16,6800.0,19423.40234375
54,2023-05-19,6800.0,18972.994140625
54,2023-05-23,6800.0,18649.55078125
54,2023-05-26,6800.0,18245.5625
54,2023-06-03,6800.0,17966.478515625
54,2023-06-06,6800.0,17365.7578125
54,2023-06-13,6800.0,17174.68359375
54,2023-06-16,6800.0,16883.25
54,2023-06-20,6800.0,16869.880859375
54,2023-06-23,6800.0,16905.4765625
54,2023-06-27,6800.0,16936.111328125
54,2023-06-30,6800.0,16971.146484375
54,2023-07-04,6800.0,16993.44921875
54,2023-07-07,6800.0,17018.43359375
54,2023-07-11,6800.0,17033.9140625
54,2023-07-14,6800.0,17050.884765625
54,2023-07-18,6800.0,17067.13671875
54,2023-07-21,6800.0,17089.138671875
54,2023-07-25,6800.0,17104.22265625
54,2023-07-28,6800.0,17124.283203125
54,2023-08-01,7200.0,17133.375
54,2023-08-04,7200.0,17137.796875
54,2023-08-08,8200.0,17135.32421875
54,2023-08-11,8200.0,17124.283203125
54,2023-08-15,8200.0,17109.9765625
54,2023-08-18,8200.0,17090.1796875
54,2023-08-22,8200.0,17074.37890625
54,2023-08-25,8200.0,17053.8203125
54,2023-08-29,8200.0,17041.740234375
54,2023-09-05,7900.0,17021.859375
54,2023-09-08,7900.0,16974.7578125
54,2023-09-12,8200.0,16948.986328125
54,2023-09-15,8200.0,16908.681640625
54,2023-09-19,8200.0,16881.2421875
54,2023-09-22,8200.0,16898.244140625
54,2023-09-26,8200.0,16993.26171875
54,2023-09-29,8200.0,17210.05859375
54,2023-10-02,8200.0,17405.25
54,2023-10-04,8200.0,17621.34765625
54,2023-10-09,8200.0,17770.607421875
54,2023-10-11,8300.0,18209.2421875
54,2023-10-16,8400.0,18405.474609375
54,2023-10-18,8400.0,18934.49609375
54,2023-10-23,8400.0,19158.4140625
54,2023-10-25,8600.0,19731.203125
54,2023-10-30,8600.0,19974.029296875
54,2023-11-01,8600.0,20615.80859375
54,2023-11-06,8600.0,20878.701171875
54,2023-11-08,8700.0,21532.5234375
54,2023-11-13,8600.0,21792.830078125
54,2023-11-15,8700.0,22435.62890625
54,2023-11-20,8800.0,22690.421875
54,2023-11-22,8700.0,23323.1796875
54,2023-11-27,8800.0,23574.74609375
54,2023-11-29,8700.0,24190.814453125
54,2023-12-04,8700.0,24429.7265625
54,2023-12-06,9000.0,25019.947265625
54,2023-12-11,9000.0,25248.87890625
54,2023-12-13,9200.0,25794.140625
54,2023-12-18,9200.0,26005.2890625
54,2023-12-20,9200.0,26504.46875
55,2023-02-10,7600.0,28729.58203125
55,2023-02-14,7600.0,28660.671875
55,2023-02-17,7600.0,28536.59375
55,2023-02-21,7600.0,28419.90625
55,2023-02-24,7600.0,28233.123046875
55,2023-02-28,7600.0,28070.32421875
55,2023-03-03,7600.0,27823.041015625
55,2023-03-07,7600.0,27615.607421875
55,2023-03-10,7600.0,27311.32421875
55,2023-03-14,7600.0,27061.95703125
55,2023-03-17,7600.0,26700.302734375
55,2023-03-21,7600.0,26411.23828125
55,2023-03-24,7600.0,26000.8984375
55,2023-03-28,7600.0,25677.796875
55,2023-03-31,7600.0,25236.666015625
55,2023-04-04,7600.0,24888.505859375
55,2023-04-07,7600.0,24416.2109375
55,2023-04-11,7600.0,24056.880859375
55,2023-04-14,7600.0,23565.255859375
55,2023-04-18,7600.0,23190.857421875
55,2023-04-21,7600.0,22691.44140625
55,2023-04-25,7600.0,22321.1640625
55,2023-04-28,7600.0,21826.83984375
55,2023-05-02,7600.0,21452.890625
55,2023-05-05,7600.0,20953.376953125
55,2023-05-09,7600.0,20581.53515625
55,2023-05-12,7600.0,20092.787109375
55,2023-05-16,7600.0,19736.046875
55,2023-05-19,7600.0,19291.232421875
55,2023-05-23,7600.0,18964.92578125
55,2023-05-26,7600.0,18551.9375
55,2023-06-03,7600.0,18263.271484375
55,2023-06-06,7600.0,17617.08984375
55,2023-06-13,7600.0,17413.056640625
55,2023-06-16,7600.0,17020.09765625
55,2023-06-20,7600.0,16915.82421875
55,2023-06-23,7600.0,16866.9375
55,2023-06-27,7600.0,16883.5859375
55,2023-06-30,7600.0,16920.33984375
55,2023-07-04,7600.0,16945.212890625
55,2023-07-07,7600.0,16973.416015625
55,2023-07-11,7600.0,16991.1796875
55,2023-07-14,7600.0,17010.71875
55,2023-07-18,7600.0,17022.662109375
55,2023-07-21,7600.0,17035.19921875
55,2023-07-25,7600.0,17042.345703125
55,2023-07-28,7600.0,17049.125
55,2023-08-01,7600.0,17052.25390625
55,2023-08-04,7600.0,17053.951171875
55,2023-08-08,7600.0,17053.3671875
55,2023-08-11,7600.0,17050.091796875
55,2023-08-15,7600.0,17045.6875
55,2023-08-18,7600.0,17037.044921875
55,2023-08-22,7600.0,17028.306640625
55,2023-08-25,7600.0,17013.248046875
55,2023-08-29,7600.0,16999.212890625
55,2023-09-05,7400.0,16976.326171875
55,2023-09-08,7400.0,16923.23046875
55,2023-09-12,7600.0,16894.84375
55,2023-09-15,7600.0,16874.0390625
55,2023-09-19,7600.0,16908.75
55,2023-09-22,7600.0,17046.14453125
55,2023-09-26,8700.0,17205.4375
55,2023-09-29,8700.0,17452.884765625
55,2023-10-02,8700.0,17659.291015625
55,2023-10-04,8700.0,17879.95703125
55,2023-10-09,8700.0,18046.2578125
55,2023-10-11,8800.0,18514.67578125
55,2023-10-16,8900.0,18717.39453125
55,2023-10-18,8900.0,19253.01953125
55,2023-10-23,8900.0,19474.46484375
55,2023-10-25,9100.0,20056.62890625
55,2023-10-30,9100.0,20301.640625
55,2023-11-01,9100.0,20936.37109375
55,2023-11-06,9100.0,21193.9453125
55,2023-11-08,9200.0,21835.00390625
55,2023-11-13,9100.0,22089.259765625
55,2023-11-15,9200.0,22722.22265625
55,2023-11-20,9300.0,22972.05859375
55,2023-11-22,9200.0,23600.65234375
55,2023-11-27,9300.0,23848.734375
55,2023-11-29,9200.0,24452.421875
55,2023-12-04,9200.0,24689.09765625
55,2023-12-06,9500.0,25272.826171875
55,2023-12-11,9500.0,25495.572265625
55,2023-12-13,9700.0,26036.3984375
55,2023-12-18,9700.0,26244.150390625
55,2023-12-20,9700.0,26733.7109375
56,2023-02-10,7400.0,28908.392578125
56,2023-02-14,6600.0,28841.14453125
56,2023-02-17,6600.0,28719.23828125
56,2023-02-21,6600.0,28604.47265625
56,2023-02-24,6600.0,28421.01953125
56,2023-02-28,6600.0,28261.091796875
56,2023-03-03,6600.0,28018.921875
56,2023-03-07,6600.0,27815.521484375
56,2023-03-10,6600.0,27516.75390625
56,2023-03-14,6600.0,27272.75390625
56,2023-03-17,6600.0,26920.298828125
56,2023-03-21,6600.0,26637.03515625
56,2023-03-24,6600.0,26236.6015625
56,2023-03-28,6600.0,25919.330078125
56,2023-03-31,6600.0,25481.5625
56,2023-04-04,7200.0,25142.0546875
56,2023-04-07,7200.0,24671.1875
56,2023-04-11,6600.0,24316.0625
56,2023-04-14,6600.0,23833.109375
56,2023-04-18,7300.0,23463.5859375
56,2023-04-21,7300.0,22966.451171875
56,2023-04-25,7400.0,22601.7578125
56,2023-04-28,7400.0,22115.75390625
56,2023-05-02,7400.0,21748.5859375
56,2023-05-05,7400.0,21258.251953125
56,2023-05-09,7400.0,20892.859375
56,2023-05-12,7400.0,20409.453125
56,2023-05-16,7500.0,20052.79296875
56,2023-05-19,7500.0,19598.62109375
56,2023-05-23,7500.0,19276.75
56,2023-05-26,7500.0,18860.185546875
56,2023-06-03,7500.0,18563.765625
56,2023-06-06,7500.0,17869.99609375
56,2023-06-13,7500.0,17662.119140625
56,2023-06-16,7500.0,17237.78125
56,2023-06-20,7500.0,17084.35546875
56,2023-06-23,7500.0,16935.4921875
56,2023-06-27,7500.0,16877.625
56,2023-06-30,7500.0,16873.2734375
56,2023-07-04,7800.0,16892.578125
56,2023-07-07,7500.0,16923.83984375
56,2023-07-11,7500.0,16943.56640625
56,2023-07-14,7500.0,16965.515625
56,2023-07-18,7500.0,16978.984375
56,2023-07-21,7500.0,16993.310546875
56,2023-07-25,7500.0,17001.4765625
56,2023-07-28,7500.0,17009.2265625
56,2023-08-01,8000.0,17012.796875
56,2023-08-04,8000.0,17014.671875
56,2023-08-08,8800.0,17013.935546875
56,2023-08-11,8800.0,17010.060546875
56,2023-08-15,9000.0,17004.919921875
56,2023-08-18,9000.0,16994.876953125
56,2023-08-22,9000.0,16984.779296875
56,2023-08-25,9000.0,16967.63671875
56,2023-08-29,9000.0,16951.76171875
56,2023-09-05,8700.0,16926.162109375
56,2023-09-08,8700.0,16877.2265625
56,2023-09-12,8800.0,16879.37890625
56,2023-09-15,8800.0,16954.595703125
56,2023-09-19,8800.0,17065.06640625
56,2023-09-22,8800.0,17268.9765625
56,2023-09-26,9000.0,17443.24609375
56,2023-09-29,9000.0,17702.5078125
56,2023-10-02,9000.0,17916.03125
56,2023-10-04,9000.0,18163.93359375
56,2023-10-09,9000.0,18341.82421875
56,2023-10-11,9100.0,18823.6328125
56,2023-10-16,9200.0,19028.79296875
56,2023-10-18,9200.0,19562.86328125
56,2023-10-23,9200.0,19784.29296875
56,2023-10-25,9400.0,20376.859375
56,2023-10-30,9400.0,20619.41796875
56,2023-11-01,9400.0,21244.54296875
56,2023-11-06,9400.0,21496.73828125
56,2023-11-08,9500.0,22125.08984375
56,2023-11-13,9400.0,22375.51953125
56,2023-11-15,9500.0,22998.2265625
56,2023-11-20,9600.0,23249.146484375
56,2023-11-22,9500.0,23869.28125
56,2023-11-27,9600.0,24112.91796875
56,2023-11-29,9500.0,24707.23828125
56,2023-12-04,9500.0,24944.34765625
56,2023-12-06,9800.0,25514.599609375
56,2023-12-11,9800.0,25734.80859375
56,2023-12-13,10000.0,26270.484375
56,2023-12-18,10000.0,26473.87890625
56,2023-12-20,10000.0,26955.05078125
57,2021-03-15,6200.0,53370.99609375
57,2021-03-19,6500.0,27039.59375
57,2021-03-22,6000.0,52987.53125
57,2021-03-26,6500.0,26358.43359375
57,2021-04-09,6500.0,52553.83203125
57,2021-04-16,6300.0,51554.5078125
57,2021-04-23,6300.0,51020.71484375
57,2021-04-30,6300.0,50458.49609375
57,2021-05-07,5800.0,49880.71484375
57,2021-05-14,5800.0,49289.11328125
57,2021-05-17,6200.0,48700.5
57,2021-05-21,5800.0,19792.13671875
57,2021-05-24,6200.0,48126.35546875
57,2021-05-28,5800.0,19064.51171875
57,2021-06-07,5700.0,47569.47265625
57,2021-06-14,5700.0,17843.046875
57,2021-06-21,5500.0,17413.484375
57,2021-07-05,6500.0,17071.373046875
57,2021-07-12,6500.0,16880.90234375
57,2021-07-19,6500.0,16921.28515625
57,2021-07-26,6600.0,16950.087890625
57,2021-09-20,5100.0,16966.091796875
57,2022-02-14,6050.0,17565.791015625
57,2022-02-17,5600.0,28894.55859375
57,2022-02-21,5600.0,28782.1640625
57,2022-02-24,5600.0,28601.810546875
57,2022-02-28,5800.0,28444.478515625
57,2022-03-03,5600.0,28206.39453125
57,2022-03-07,5700.0,28007.12109375
57,2022-03-10,5600.0,27714.0390625
57,2022-03-17,5600.0,27474.572265625
57,2022-03-21,5600.0,26852.216796875
57,2022-03-28,5600.0,26460.23046875
57,2022-03-31,5600.0,25717.40234375
57,2022-04-04,5600.0,25385.12109375
57,2022-04-07,6000.0,24922.228515625
57,2022-04-14,5600.0,24567.03125
57,2022-04-18,5600.0,23727.546875
57,2023-01-05,5600.0,23235.8359375
57,2023-01-10,6400.0,28475.3984375
57,2023-01-12,6600.0,28723.880859375
57,2023-01-17,6600.0,28808.12890625
57,2023-01-20,6600.0,28977.904296875
57,2023-01-24,6600.0,29052.869140625
57,2023-01-27,6600.0,29121.515625
57,2023-01-31,6600.0,29149.48046875
57,2023-02-03,6600.0,29155.37890625
57,2023-02-07,6400.0,29136.37109375
57,2023-02-10,6400.0,29079.63671875
57,2023-02-14,5600.0,29013.46875
57,2023-02-17,5600.0,28894.55859375
57,2023-02-21,5600.0,28782.1640625
57,2023-02-24,5600.0,28601.810546875
57,2023-02-28,5600.0,28444.478515625
57,2023-03-03,5600.0,28206.39453125
57,2023-03-07,5600.0,28007.12109375
57,2023-03-10,5600.0,27714.0390625
57,2023-03-14,5600.0,27474.572265625
57,2023-03-17,5600.0,27130.359375
57,2023-03-21,5600.0,26852.216796875
57,2023-03-24,5600.0,26460.23046875
57,2023-03-28,5600.0,26149.9453125
57,2023-03-31,5600.0,25717.40234375
57,2023-04-04,6200.0,25385.12109375
57,2023-04-07,6200.0,24922.228515625
57,2023-04-11,5600.0,24567.03125
57,2023-04-14,5600.0,24092.18359375
57,2023-04-18,6300.0,23727.546875
57,2023-04-21,6300.0,23235.8359375
57,2023-04-25,6400.0,22872.16015625
57,2023-04-27,6400.0,22392.46875
57,2023-04-28,6400.0,20281.01953125
57,2023-05-01,6400.0,22033.1328125
57,2023-05-02,6400.0,20258.8203125
57,2023-05-04,6400.0,21550.67578125
57,2023-05-05,6400.0,20242.12109375
57,2023-05-08,6500.0,21192.97265625
57,2023-05-09,6400.0,20219.994140625
57,2023-05-11,6500.0,20716.50390625
57,2023-05-12,6400.0,20203.58203125
57,2023-05-15,6500.0,20364.1171875
57,2023-05-16,6500.0,20182.087890625
57,2023-05-18,6500.0,19903.4296875
57,2023-05-19,6500.0,20166.19921875
57,2023-05-23,6500.0,19578.56640625
57,2023-05-26,6500.0,19165.55078125
57,2023-06-03,6500.0,18866.45703125
57,2023-06-06,6500.0,18147.44140625
57,2023-06-13,6500.0,17914.1953125
57,2023-06-16,6500.0,17471.4140625
57,2023-06-20,6500.0,17308.07421875
57,2023-06-23,6500.0,17112.83984375
57,2023-06-27,6500.0,16996.04296875
57,2023-06-30,6500.0,16898.4609375
57,2023-07-04,6800.0,16869.7421875
57,2023-07-07,6500.0,16876.078125
